,bookID,title,authors,average_rating,isbn13,num_pages,ratings_count,Genre
8001,24964,The Essential Kierkegaard,Søren Kierkegaard-Edna Hatlestad Hong-Howard Vincent Hong,4.18,9780691019406,524,1737,
8002,24965,Fear and Trembling,Søren Kierkegaard-Alastair Hannay,4.0,9780143037576,160,13333,
8003,24968,Fear and Trembling/Repetition,Søren Kierkegaard-Edna Hatlestad Hong-Howard Vincent Hong,4.22,9780691020266,420,4559,
8004,24970,Either/Or: A Fragment of Life,Søren Kierkegaard-Victor Eremita-Alastair Hannay,4.17,9780140445770,640,6148,
8005,24971,Either/Or  Part I,Søren Kierkegaard-Edna Hatlestad Hong-Howard Vincent Hong-David F. Swenson-Lillian Marvin Swenson,4.25,9780691020419,702,1073,
8006,24977,American Gods,Neil Gaiman-George Guidall,4.11,9780788794735,21,8,
8007,24978,Inside Job,Connie Willis,3.66,9781596060241,99,1398,
8008,24979,Miracle and Other Christmas Stories,Connie Willis,3.9,9780553580488,336,1641,
8009,24980,Lincoln's Dreams,Connie Willis,3.52,9780553270259,245,3490,
8010,24982,Uncharted Territory,Connie Willis,3.5,9780553562941,149,1206,
8011,24983,Doomsday Book (Oxford Time Travel  #1),Connie Willis,4.03,9780553562736,578,38055,
8012,24984,Passage,Connie Willis,3.69,9780553580518,780,7177,
8013,24985,Bellwether,Connie Willis,3.93,9780553562965,248,9100,
8014,24986,Fire Watch,Connie Willis,3.87,9780553260458,288,3402,
8015,25002,Writing Degree Zero,Roland Barthes-Annette Lavers-Colin Smith-Susan Sontag,3.88,9780809013845,96,19,
8016,25005,New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery,Anthony Grafton,3.58,9780674618763,296,70,
8017,25012,The Book of My Life,Girolamo Cardano-Jean Stoner-Anthony Grafton,3.79,9781590170168,320,63,
8018,25013,A Crack in the Edge of the World,Simon Winchester,3.78,9780060572006,419,5242,
8019,25014,The Map That Changed the World,Simon Winchester,3.82,9780060931803,352,10159,
8020,25015,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Simon Winchester,3.92,9780312423377,416,1359,
8021,25016,Outposts: Journeys to the Surviving Relics of the British Empire,Simon Winchester,3.79,9780060598617,400,1146,
8022,25017,Krakatoa: The Day the World Exploded,Simon Winchester,3.87,9780060838591,464,14491,
8023,25019,The Professor and the Madman: A Tale of Murder  Insanity and the Making of the Oxford English Dictionary,Simon Winchester,3.84,9780060839789,242,81384,
8024,25021,How the Irish Saved Civilization,Thomas Cahill,3.81,9780340637876,256,88,
8025,25023,Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,Darina Allen-Regina Sexton,4.18,9781904920113,288,188,
8026,25025,The Scotch-Irish: A Social History,James Graham Leyburn,3.97,9780807842591,377,198,
8027,25027,Irish Blessings,Ashley Shannon,4.13,9780762404780,128,28,
8028,25032,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,4.11,9780823006571,160,3553,
8029,25033,Common Herbs for Natural Health,Juliette De Bairacli Levy-Heather  Wood,4.42,9780961462093,223,106,
8030,25034,The Complete Herbal Handbook for the Dog and Cat,Juliette De Bairacli Levy,4.29,9780571161157,368,100,
8031,25037,El rey de Les Halles,Juliette Benzoni-Francisco Rodriguez de Lecea,4.18,9788466619455,448,203,
8032,25041,The Case of the Snowboarding Superstar (Jigsaw Jones  #29),James Preller-R.W. Alley-Jamie  Smith,3.97,9780439793957,80,117,
8033,25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),James Preller-R.W. Alley-Jamie  Smith,3.74,9780439896184,80,100,
8034,25045,The Case of the Marshmallow Monster (Jigsaw Jones  #11),James Preller-R.W. Alley,3.92,9780439184731,80,224,
8035,25047,The Case of the Stinky Science Project (Jigsaw Jones  #9),James Preller-John Speirs-James Preller,3.84,9780439114288,80,161,
8036,25048,The Case Of The Buried Treasure,James Preller-Jamie Smith-R.W. Alley,3.9,9780439309318,112,102,
8037,25050,The Case of the Mummy Mystery (Jigsaw Jones  #6),James Preller-John Speirs-R.W. Alley,3.82,9780439080941,80,317,
8038,25051,Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #1),Betty MacDonald-Alexandra Boiger,4.16,9780064401487,144,48342,
8039,25052,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle  #2),Betty MacDonald-Alexandra Boiger,4.16,9780064401517,192,12653,
8040,25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald-Alexandra Boiger,4.24,9780064401494,125,14474,
8041,25055,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),Betty MacDonald-Hilary Knight,4.46,9780060248123,392,905,
8042,25056,Mrs. Piggle Wiggle's Farm,Betty MacDonald-Maurice Sendak,4.16,9780590413817,128,63,
8043,25059,Brightness Reef (Uplift Storm Trilogy  #1),David Brin,3.9,9780553573305,661,8792,
8044,25060,Brightness Falls,Jay McInerney,3.74,9780747553717,432,45,
8045,25061,This Side of Brightness,Colum McCann,3.85,9780312421977,304,2410,
8046,25065,Dazzling Brightness (Greek Myths  #1),Roberta Gellis,3.82,9780786000234,446,195,
8047,25069,Bright Lights  Big City,Jay McInerney-Sylvie Durastanti,3.76,9782879290935,192,68,
8048,25073,Ransom,Jay McInerney,3.27,9780747553663,279,752,
8049,25074,How it Ended,Jay McInerney,3.49,9780747553564,196,747,
8050,25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.24,9780060974992,272,15021,
8051,25084,Savage Love: Straight Answers from America's Most Popular Sex Columnist,Dan Savage,3.84,9780452278158,352,885,
8052,25099,The Doll's House (The Sandman  #2),Neil Gaiman-Steve Parkhouse-Chris Bachalo-Michael Zulli-Mike Dringenberg-Malcolm Jones III-Todd Klein-Clive Barker,4.44,9781563892257,232,60798,
8053,25100,Dream Country (The Sandman  #3),Neil Gaiman-Kelley Jones-Charles Vess-Colleen Doran-Malcolm Jones III-Steve Erickson,4.24,9781563892264,111,80439,
8054,25101,Season of Mists (The Sandman  #4),Neil Gaiman-Matt Wagner-George Pratt-Dick Giordano-Kelley Jones-P. Craig Russell-Mike Dringenberg-Malcolm Jones III-Todd Klein-Harlan Ellison,4.54,9781563890352,217,49151,
8055,25102,A Game of You (The Sandman  #5),Neil Gaiman-Shawn McManus-Colleen Doran-Bryan Talbot-George Pratt-Stan Woch-Dick Giordano-Todd Klein,4.43,9781563890932,192,41378,
8056,25104,The Wake (The Sandman  #10),Neil Gaiman-Michael Zulli-Jon J. Muth-Charles Vess-Mikal Gilmore,4.52,9781563892875,191,35864,
8057,25106,Fables & Reflections (The Sandman  #6),Neil Gaiman-Bryan Talbot-Stan Woch-P. Craig Russell-Shawn McManus-John Watkiss-Jill Thompson-Duncan Eagleson-Kent Williams-Todd Klein,4.45,9781563891069,263,39374,
8058,25109,Common Ground: A Turbulent Decade in the Lives of Three American Families,J. Anthony Lukas,4.27,9780394746166,688,1998,
8059,25112,Common Ground: The Water  Earth  and Air We Share,Molly Bang,3.75,9780590100564,40,92,
8060,25118,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,4.16,9780393315110,560,649,
8061,25120,Uncommon Grounds (Maggy Thorsen Mystery #1),Sandra Balzo,3.61,9781410402363,245,186,
8062,25129,The Ecological Approach to Visual Perception,James J. Gibson,4.28,9780898599596,348,122,
8063,25142,Fucked By Rock + Cd,Mark Manning,3.98,9781840680737,205,1,
8064,25148,The Fuck-Up,Arthur Nersesian,3.57,9780671027636,304,10013,
8065,25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,3.17,9781401300463,384,245,
8066,25152,Uzumaki: Spiral into Horror  Vol. 1,Junji Ito-伊藤潤二,4.31,9781569317143,208,10861,
8067,25153,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito-伊藤潤二,4.32,9781591160335,208,6309,
8068,25154,Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito-伊藤潤二,4.27,9781591160489,250,5903,
8069,25165,Big Anthony and the Magic Ring (A Voyager/HBJ Book  Volume 1),Tomie dePaola,4.1,9780153329647,32,1,
8070,25170,Dust (Richard Jury  #21),Martha Grimes,3.64,9780670037865,342,2532,
8071,25171,The Old Wine Shades (Richard Jury  #20),Martha Grimes,3.61,9780451220721,391,2566,
8072,25172,The Dirty Duck (Richard Jury  #4),Martha Grimes,3.94,9780451411396,320,3702,
8073,25173,Belle Ruin (Emma Graham  #3),Martha Grimes,3.51,9780451219442,368,1125,
8074,25174,Jerusalem Inn (Richard Jury  #5),Martha Grimes,3.96,9780451411617,320,3429,
8075,25175,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,4.04,9780451410894,310,5891,
8076,25176,The Man With a Load of Mischief (Richard Jury  #1),Martha Grimes,3.99,9780451410818,272,14463,
8077,25177,The Five Bells and Bladebone (Richard Jury  #9),Martha Grimes,3.94,9780451410382,334,2801,
8078,25179,Blankets,Craig Thompson,4.05,9781891830433,592,81211,
8079,25190,Beauty's Release (Sleeping Beauty  #3),A.N. Roquelaure-Anne Rice,3.71,9780452281455,238,23597,
8080,25191,A Personal Matter,Kenzaburō Ōe-John Nathan,3.88,9780802150615,165,6708,
8081,25192,Teach Us To Outgrow Our Madness,Kenzaburō Ōe-John Nathan,3.87,9780714530482,276,43,
8082,25193,The Silent Cry,Kenzaburō Ōe-John Bester,3.85,9781852426026,288,1775,
8083,25195,Grüner Baum in Flammen,Kenzaburō Ōe,4.25,9783100552068,347,3,
8084,25198,Rouse Up  O Young Men of the New Age!,Kenzaburō Ōe,3.69,9781843540786,272,276,
8085,25200,Silence,Shūsaku Endō-William Johnston,4.08,9780800871864,201,16188,
8086,25201,Deep River,Shūsaku Endō-Van C. Gessel,3.92,9780811213202,216,1478,
8087,25210,The Golden Country,Shūsaku Endō-Francis Mathy,3.74,9780804833370,128,44,
8088,25214,Volcano,Shūsaku Endō,3.41,9780340530856,172,122,
8089,25216,Eden: It's an Endless World  Volume 3 (Eden: It's an Endless World  #3),Hiroki Endo,4.2,9781593075293,224,405,
8090,25225,The Samurai,Shūsaku Endō-Van C. Gessel,3.95,9780811213462,272,1580,
8091,25226,Tuck Everlasting,Natalie Babbitt,3.87,9780374480134,139,1516,
8092,25231,Tuck Everlasting,Natalie Babbitt,3.87,9780747564171,139,348,
8093,25233,Tuck Everlasting (Literature Circle Edition),Natalie Babbitt,3.87,9780590988865,139,355,
8094,25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel-J. Sibree-C.J. Friedrich-Charles Hegel,3.82,9780486437552,480,2678,
8095,25242,Reason in History,Georg Wilhelm Friedrich Hegel-Robert S. Hartman,3.64,9780023513206,95,430,
8096,25244,The Essential Writings,Georg Wilhelm Friedrich Hegel,3.84,9780061318313,368,68,
8097,25245,Introduction to the Philosophy of History with Selections from The Philosophy of Right,Georg Wilhelm Friedrich Hegel-Leo Rauch,3.73,9780872200562,106,1023,
8098,25246,Hegel: A Very Short Introduction,Peter Singer,3.85,9780192801975,131,1048,
8099,25248,Elements of the Philosophy of Right,Georg Wilhelm Friedrich Hegel-Allen W. Wood-Raymond Geuss,3.86,9780521348881,569,2755,
8100,25251,Helden wie wir,Thomas Brussig,3.43,9783596133314,325,69,
8101,25252,Von Helden Und Schelmen Von Helden Und Schelmen Von Helden Und Schelmen,Kurt Reiter,4.0,9780844222592,88,4,
8102,25257,Mein Urgroßvater  die Helden und ich,James Krüss,4.34,9783551552716,250,15,
8103,25260,American Dragons: Twenty-five Asian American Voices,Laurence Yep-Kam Mak-Ann Tashi Slater,3.41,9780064406031,256,63,
8104,25268,The Rainbow People,Laurence Yep-David Wiesner,3.75,9780064404419,208,202,
8105,25278,Child of the Owl (Golden Mountain Chronicles  #7),Laurence Yep,3.6,9780064403368,288,423,
8106,25279,Dragon's Gate (Golden Mountain Chronicles  #3),Laurence Yep,3.67,9780064404891,352,1806,
8107,25282,Man Who Tricked a Ghost,Laurence Yep-Isadore Seltzer,3.83,9780816730308,32,39,
8108,25295,The Legend of Huma (Dragonlance: Heroes  #1),Richard A. Knaak,4.03,9780786931378,379,17008,
8109,25296,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,9780765348753,561,7396,
8110,25299,Investing in Real Estate,Andrew James McLean-Gary W. Eldred,3.84,9780471741206,314,190,
8111,25307,No god but God: The Origins  Evolution and Future of Islam,Reza Aslan,4.13,9780812971897,310,16907,
8112,25319,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,4.07,9781400096466,352,1596,
8113,25320,March Upcountry (Empire of Man  #1),David Weber-John Ringo,4.18,9780743435383,608,9455,
8114,25321,King of the Middle March,Kevin Crossley-Holland,3.81,9780439266017,432,1318,
8115,25332,Ju-on Volume 1 (呪怨  #1),Kei Ohishi-Joe Swift,3.84,9781595820716,240,331,
8116,25344,Get Out of My Life  but First Could You Drive Me & Cheryl to the Mall?,Anthony E. Wolf,3.94,9780374528539,240,1301,
8117,25347,Out of Egypt (Christ the Lord  #1),Anne Rice,3.57,9780345436832,350,11335,
8118,25348,Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy,Steven C. Hayes-Spencer Smith,4.05,9781572244252,224,1357,
8119,25349,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,Carol Stock Kranowitz-T.J. Wylie,4.23,9780399532719,352,1186,
8120,25350,Out of the Silent Planet (The Space Trilogy  #1),C.S. Lewis,3.93,9780007157150,224,56212,
8121,25352,Coming Out,Danielle Steel,3.49,9780385338325,210,4020,
8122,25353,Shutting Out the Sky: Life in the Tenements of New York  1880-1924,Deborah Hopkinson,4.02,9780439375900,144,181,
8123,25355,Art Out of Time: Unknown Comics Visionaries  1900-1969,Dan Nadel,4.07,9780810958388,320,217,
8124,25359,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Integration Dysfunction,Carol Stock Kranowitz-T.J. Wylie-Trude Turnquist,4.23,9780399528439,352,141,
8125,25360,Out of Africa,Isak Dinesen-Karen Blixen,3.96,9780375508455,389,235,
8126,25363,Shout Out Loud! 3,Satosumi Takaguchi,3.94,9781598163186,190,87,
8127,25365,Out,Natsuo Kirino-Stephen Snyder,3.93,9781400078370,400,17048,
8128,25367,Disparitions,Natsuo Kirino,3.8,9782268042619,453,99,
8129,25368,Die Umarmung des Todes,Natsuo Kirino,3.93,9783442309177,607,6,
8130,25372,Are We There Yet?,David Levithan,3.5,9780375839566,215,117,
8131,25373,Nick & Norah's Infinite Playlist,Rachel Cohn-David Levithan,3.72,9780375835315,183,63806,
8132,25375,How to Make Money Like a Porn Star,Neil Strauss-Jenna Jameson,3.31,9780060884055,128,159,
8133,25376,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery-Neil Strauss,3.71,9780312360115,240,2059,
8134,25378,The Dirt: Confessions of the World's Most Notorious Rock Band,Neil Strauss-Vince Neil-Nikki Sixx-Mick Mars-Tommy Lee,4.16,9780060989156,431,26377,
8135,25379,Mémoires de l'Enfer,Marilyn Manson-Neil Strauss-Gilles Vaugeois,3.89,9782207249109,269,77,
8136,25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,9781417499731,56,26,
8137,25401,Maya,Jostein Gaarder-James Anderson,3.6,9780753811467,352,3603,
8138,25403,The Orange Girl,Jostein Gaarder-James Anderson,3.91,9780753819920,151,11638,
8139,25406,Sophie's World,Jostein Gaarder-Paulette Møller,3.91,9780374530716,518,4273,
8140,25407,That Same Flower: Floria Aemilia's Letter to St. Augustine,Jostein Gaarder-Anne   Born,3.67,9780374253844,167,68,
8141,25409,Identity and Violence: The Illusion of Destiny,Amartya Sen-Λία Βουτσοπούλου,3.85,9780393329292,240,1157,
8142,25410,Development as Freedom,Amartya Sen,4.08,9780375406195,384,49,
8143,25419,When I Was Puerto Rican,Esmeralda Santiago,4.01,9780679756767,274,8289,
8144,25424,Der Pferdeflüsterer,Nicholas Evans-Bernhard Robben,3.8,9783442448234,416,5,
8145,25425,Feuerspringer,Nicholas Evans-Kristian Lutze,4.06,9783570003190,480,15,
8146,25426,Delwau Duon: Peintiadau Nicholas Evans = Symphonies in Black: The Paintings of Nicholas Evans,Nicholas    Evans-Rhonda  Evans,5.0,9780862431358,150,1,
8147,25431,Psychonavigation: Techniques for Travel Beyond Time,John Perkins,4.19,9780892818006,144,59,
8148,25433,The Stress-free Habit: Powerful Techniques for Health & Longevity from the Andes  Yucatan & the Far East,John Perkins,3.88,9780892812929,104,15,
8149,25440,The Namesake: A Portrait of the Film Based on the Novel by Jhumpa Lahiri,Mira Nair-Jhumpa Lahiri,4.05,9781557047410,144,621,
8150,25444,The Collected Poems of Robert Penn Warren,Robert Penn Warren-John Burt-Harold Bloom,4.37,9780807123331,838,170,
8151,25449,The Cave,Robert Penn Warren-James H. Justus-Xavier Pàmies,3.73,9780813191553,424,94,
8152,25454,The Glass Castle,Jeannette Walls-Julia Gibson,4.26,9781419341045,10,14,
8153,25456,The Glass Castle,Jeannette Walls,4.26,9781419339578,288,1112,
8154,25457,The Little Baby Snoogle-Fleejer,Jimmy Carter-Amy Carter,3.19,9780812927313,24,42,
8155,25458,Keeping Faith: Memoirs of a President,Jimmy Carter,3.77,9781557283306,640,231,
8156,25460,Animal  Vegetable  Miracle: A Year of Food Life,Barbara Kingsolver-Steven L. Hopp-Camille Kingsolver-Richard A. Houser,4.04,9780060852559,370,86130,
8157,25462,Una mente prodigiosa,Sylvia Nasar,4.13,9788497934398,624,1,
8158,25463,The Essential John Nash,John F. Nash-Harold William Kuhn-Sylvia Nasar,3.92,9780691096100,244,76,
8159,25468,A Report from Group 17,Robert C. O'Brien,3.51,9780689104459,222,69,
8160,25471,La Couronne d'argent,Robert C. O'Brien,3.93,9782211032384,231,19,
8161,25473,Z for Zachariah,Robert C. O'Brien,3.65,9781416939214,250,1005,
8162,25489,The Anatomy of Human Destructiveness,Erich Fromm,4.2,9780805016048,576,2104,
8163,25491,Escape from Freedom,Erich Fromm,4.24,9780805031492,301,6825,
8164,25492,The Art of Being,Erich Fromm-Rainer Funk,4.1,9780826406736,144,2320,
8165,25493,Zen Buddhism and Psychoanalysis,Erich Fromm-Richard Martino-D.T. Suzuki-Richard J. DeMartino-محمد منقذ الهاشمي,3.94,9780285647473,188,517,
8166,25494,Man for Himself: An Inquiry into the Psychology of Ethics,Erich Fromm,4.17,9780415307710,272,1435,
8167,25495,Psychoanalysis and Religion,Erich Fromm-محمود منقذ الهاشمي,4.04,9780300000894,126,822,
8168,25510,The Days of Vengeance: An Exposition of the Book of Revelation,David H. Chilton,4.2,9780930462093,754,115,
8169,25516,Malinche,Laura Esquivel-Jordi Castells,3.27,9780743290340,189,98,
8170,25517,Malinche,Laura Esquivel-Jordi Castells-Ernesto Mestre-Reed,3.27,9780743290333,191,2954,
8171,25519,El libro de las emociones: Son de la razón sin corazón,Laura Esquivel,3.28,9788497936200,144,2,
8172,25534,Faulkner: A Biography,Joseph Blotner,4.08,9781578067329,778,76,
8173,25553,The Best Bug Parade,Stuart J. Murphy-Holly Keller,3.52,9780064467001,40,84,
8174,25563,Flight Dreams (Mark Manning Mystery  #1),Michael Craft,3.7,9781575668543,230,141,
8175,25564,Eye Contact (Mark Manning Mystery  #2),Michael Craft,3.8,9781575664255,342,106,
8176,25565,Hot Spot (Mark Manning Mystery  #6),Michael Craft,3.87,9780312313647,288,78,
8177,25566,Body Language (Mark Manning Mystery  #3),Michael Craft,3.9,9781575665542,273,107,
8178,25576,Quarterlife Crisis: How to Get Your Head Round Life in Your Twenties,Alexandra Robbins-Abby Wilner,3.15,9780747558248,202,14,
8179,25587,The Second World War,Winston S. Churchill-John Keegan,4.44,9780395416853,4736,1437,
8180,25589,Memoirs of the Second World War,Winston S. Churchill-Denis Kelly,4.4,9780395599686,1088,420,
8181,25611,Home from the Sea: Robert Louis Stevenson in Samoa,Richard A. Bermann,3.92,9781566477888,280,3,
8182,25618,Six Degrees of Separation,John Guare,4.0,9780822210344,74,234,
8183,25623,Amarse con los ojos abiertos,Jorge Bucay-Silvia Salinas,3.71,9788479019396,237,1346,
8184,25639,McGraw-Hill's SAT I (McGraw-Hill's SAT I),Christopher   Black-Mark Anestis,3.67,9780071462358,890,0,
8185,25652,The Best Recipes in the World: More Than 1 000 International Dishes to Cook at Home,Mark Bittman,3.99,9780767906722,757,1775,
